"Type","Mode","Entry","Line","Documentation","Country","Entry_correlation","TrueIntercept","RecordIntercept"
3,"Container",107,1,TRUE,3,0,0,0
4,"Container",108,1,FALSE,1,0,0,0
2,"Container",109,1,FALSE,3,0,0,0
1,"Line",110,1,FALSE,2,0,0,0
3,"Container",111,1,FALSE,2,0,0,0
3,"Container",112,1,FALSE,1,0,0,0
5,"Line",113,1,TRUE,2,0,0,0
4,"Container",114,1,FALSE,1,0,0,0
4,"Container",115,1,FALSE,1,0,0,0
3,"Container",116,1,FALSE,2,0,0,0
2,"Line",117,1,TRUE,1,0,0,0
3,"Line",118,1,FALSE,1,0,0,0
2,"Container",119,1,FALSE,3,0,0,0
3,"Line",120,1,FALSE,1,0,0,0
3,"Container",121,1,TRUE,1,0,0,0
5,"Container",122,1,FALSE,2,0,0,0
4,"Line",123,1,TRUE,2,0,0,0
3,"Line",124,1,FALSE,3,0,0,0
4,"Container",125,1,FALSE,2,0,0,0
1,"Container",126,1,FALSE,1,0,0,0
3,"Container",127,1,TRUE,1,0,0,0
2,"Container",128,1,FALSE,3,0,0,0
5,"Container",129,1,FALSE,1,0,0,0
1,"Container",130,1,FALSE,2,0,0,0
3,"Line",131,1,TRUE,3,0,0,0
3,"Line",132,1,FALSE,3,0,0,0
1,"Container",133,1,FALSE,2,0,0,0
1,"Container",134,1,FALSE,2,0,0,0
5,"Container",135,1,FALSE,2,0,0,0
4,"Line",136,1,TRUE,3,0,0,0
2,"Line",137,1,FALSE,3,0,0,0
2,"Container",138,1,TRUE,3,0,0,0
2,"Container",139,1,FALSE,1,0,0,0
2,"Container",140,1,TRUE,1,0,0,0
1,"Line",141,1,FALSE,3,0,0,0
1,"Container",142,1,FALSE,2,0,0,0
1,"Line",143,1,TRUE,1,0,0,0
3,"Container",144,1,FALSE,1,0,0,0
1,"Container",145,1,TRUE,1,0,0,0
2,"Container",146,1,FALSE,1,0,0,0
5,"Container",147,1,FALSE,2,0,0,0
1,"Line",148,1,FALSE,3,0,0,0
5,"Line",149,1,TRUE,2,0,0,0
5,"Container",150,1,FALSE,2,0,0,0
5,"Container",151,1,TRUE,2,0,0,0
2,"Line",152,1,TRUE,1,0,0,0
3,"Line",153,1,FALSE,2,0,0,0
1,"Line",154,1,TRUE,1,0,0,0
2,"Container",155,1,TRUE,1,0,0,0
3,"Line",156,1,FALSE,2,0,0,0
4,"Container",157,1,FALSE,2,0,0,0
2,"Line",158,1,TRUE,3,0,0,0
3,"Line",159,1,FALSE,1,0,0,0
3,"Container",160,1,FALSE,2,0,0,0
2,"Container",161,1,FALSE,1,0,0,0
3,"Line",162,1,FALSE,2,0,0,0
4,"Container",163,1,FALSE,3,0,0,0
2,"Container",164,1,FALSE,3,0,0,0
5,"Container",165,1,FALSE,2,0,0,0
1,"Container",166,1,FALSE,2,0,0,0
2,"Container",167,1,FALSE,3,0,0,0
4,"Container",168,1,FALSE,2,0,0,0
3,"Line",169,1,FALSE,2,0,0,0
4,"Container",170,1,FALSE,3,0,0,0
3,"Container",171,1,FALSE,2,0,0,0
2,"Line",172,1,FALSE,2,0,0,0
3,"Container",173,1,FALSE,2,0,0,0
5,"Line",174,1,FALSE,1,0,0,0
5,"Container",175,1,FALSE,3,0,1,1
2,"Line",176,1,FALSE,3,0,0,0
2,"Line",177,1,FALSE,3,0,0,0
5,"Container",178,1,FALSE,2,0,0,0
3,"Container",179,1,FALSE,1,0,0,0
5,"Line",180,1,TRUE,1,0,0,0
2,"Container",181,1,TRUE,2,0,0,0
4,"Container",182,1,FALSE,2,0,0,0
4,"Line",183,1,FALSE,3,0,0,0
5,"Container",184,1,TRUE,2,0,0,0
2,"Line",185,1,FALSE,2,0,0,0
1,"Container",186,1,FALSE,1,0,0,0
5,"Container",187,1,FALSE,1,0,0,0
1,"Line",188,1,FALSE,1,0,0,0
4,"Container",189,1,FALSE,3,0,1,1
3,"Line",190,1,FALSE,2,0,0,0
2,"Line",191,1,TRUE,1,0,0,0
5,"Line",192,1,TRUE,1,0,0,0
2,"Container",193,1,FALSE,2,0,0,0
3,"Container",194,1,FALSE,1,0,0,0
1,"Container",195,1,FALSE,3,0,0,0
5,"Container",196,1,FALSE,2,0,0,0
3,"Container",197,1,TRUE,2,0,0,0
5,"Container",198,1,FALSE,3,0,1,1
2,"Line",199,1,TRUE,3,0,0,0
4,"Container",200,1,FALSE,2,0,0,0
2,"Container",201,1,FALSE,3,0,0,0
1,"Container",202,1,FALSE,1,0,0,0
1,"Line",203,1,TRUE,3,0,0,0
2,"Container",204,1,FALSE,3,0,0,0
2,"Container",205,1,TRUE,1,0,0,0
5,"Container",206,1,FALSE,2,0,0,0
3,"Container",207,1,FALSE,3,0,0,0
4,"Container",208,1,FALSE,1,0,0,0
1,"Line",209,1,FALSE,1,0,0,0
1,"Container",210,1,FALSE,1,0,0,0
5,"Container",211,1,FALSE,2,0,0,0
4,"Container",212,1,FALSE,2,0,0,0
5,"Container",213,1,FALSE,2,0,0,0
2,"Container",214,1,FALSE,1,0,0,0
4,"Container",215,1,FALSE,3,0,1,1
2,"Line",216,1,FALSE,3,0,0,0
2,"Line",217,1,FALSE,3,0,0,0
5,"Container",218,1,FALSE,3,0,0,0
3,"Container",219,1,FALSE,1,0,0,0
4,"Container",220,1,FALSE,1,0,1,1
4,"Container",221,1,FALSE,3,0,0,0
1,"Container",222,1,FALSE,1,0,0,0
5,"Container",223,1,FALSE,1,0,1,1
2,"Line",224,1,TRUE,1,0,0,0
4,"Line",225,1,FALSE,1,0,0,0
2,"Container",226,1,FALSE,1,0,0,0
1,"Container",227,1,FALSE,2,0,0,0
3,"Container",228,1,TRUE,2,0,0,0
4,"Line",229,1,FALSE,3,0,0,0
5,"Container",230,1,TRUE,2,0,0,0
5,"Line",231,1,FALSE,3,0,1,1
2,"Container",232,1,FALSE,1,0,0,0
2,"Container",233,1,FALSE,3,0,0,0
3,"Line",234,1,TRUE,3,0,0,0
1,"Container",235,1,TRUE,2,0,0,0
2,"Line",236,1,FALSE,2,0,0,0
1,"Line",237,1,FALSE,2,0,0,0
5,"Line",238,1,FALSE,2,0,1,1
3,"Container",239,1,TRUE,2,0,0,0
1,"Container",240,1,TRUE,1,0,0,0
1,"Container",241,1,FALSE,1,0,0,0
1,"Container",242,1,TRUE,1,0,0,0
3,"Container",243,1,FALSE,1,0,0,0
1,"Container",244,1,FALSE,3,0,0,0
1,"Line",245,1,FALSE,3,0,0,0
3,"Container",246,1,TRUE,1,0,0,0
3,"Container",247,1,TRUE,2,0,0,0
3,"Container",248,1,FALSE,2,0,0,0
5,"Container",249,1,TRUE,3,0,0,0
1,"Container",250,1,TRUE,1,0,0,0
2,"Line",251,1,FALSE,1,0,0,0
4,"Container",252,1,TRUE,2,0,0,0
1,"Container",253,1,FALSE,3,0,0,0
2,"Container",254,1,FALSE,3,0,0,0
2,"Container",255,1,FALSE,3,0,0,0
3,"Container",256,1,TRUE,3,0,0,0
3,"Line",257,1,FALSE,3,0,0,0
3,"Container",258,1,FALSE,2,0,0,0
2,"Container",259,1,FALSE,3,0,0,0
5,"Container",260,1,FALSE,1,0,0,0
5,"Container",261,1,FALSE,2,0,0,0
1,"Line",262,1,FALSE,3,0,0,0
5,"Container",263,1,FALSE,3,0,1,1
4,"Container",264,1,FALSE,1,0,0,0
5,"Container",265,1,TRUE,1,0,0,0
5,"Container",266,1,FALSE,1,0,1,1
4,"Line",267,1,FALSE,2,0,0,0
5,"Line",268,1,FALSE,3,0,0,0
2,"Container",269,1,FALSE,2,0,0,0
3,"Container",270,1,FALSE,3,0,0,0
3,"Container",271,1,FALSE,1,0,0,0
5,"Container",272,1,FALSE,3,0,0,0
2,"Line",273,1,FALSE,1,0,0,0
5,"Container",274,1,FALSE,2,0,0,0
2,"Container",275,1,FALSE,2,0,0,0
1,"Container",276,1,FALSE,1,0,0,0
5,"Container",277,1,FALSE,2,0,0,0
1,"Line",278,1,FALSE,3,0,0,0
2,"Container",279,1,FALSE,2,0,0,0
1,"Container",280,1,FALSE,1,0,0,0
4,"Container",281,1,FALSE,3,0,0,0
2,"Line",282,1,FALSE,3,0,0,0
1,"Container",283,1,FALSE,1,0,0,0
5,"Line",284,1,TRUE,1,0,0,0
2,"Line",285,1,FALSE,3,0,0,0
4,"Line",286,1,FALSE,3,0,0,0
5,"Container",287,1,FALSE,1,0,0,0
2,"Container",288,1,FALSE,2,0,0,0
5,"Container",289,1,TRUE,2,0,0,0
4,"Container",290,1,FALSE,1,0,0,0
4,"Container",291,1,FALSE,2,0,0,0
1,"Container",292,1,TRUE,2,0,0,0
3,"Container",293,1,FALSE,3,0,0,0
5,"Container",294,1,TRUE,1,0,0,0
3,"Container",295,1,FALSE,1,0,0,0
3,"Container",296,1,FALSE,1,0,0,0
4,"Container",297,1,FALSE,3,0,0,0
1,"Container",298,1,FALSE,3,0,0,0
3,"Container",299,1,FALSE,1,0,0,0
5,"Container",300,1,FALSE,2,0,0,0
3,"Line",301,1,TRUE,1,0,0,0
4,"Container",302,1,TRUE,3,0,0,0
3,"Container",303,1,FALSE,3,0,0,0
3,"Container",304,1,FALSE,3,0,0,0
4,"Container",305,1,TRUE,1,0,0,0
1,"Container",306,1,FALSE,2,0,0,0
1,"Line",307,1,FALSE,2,0,0,0
4,"Container",308,1,FALSE,3,0,0,0
5,"Container",309,1,TRUE,1,0,0,0
3,"Line",310,1,FALSE,2,0,0,0
1,"Container",311,1,FALSE,3,0,0,0
2,"Line",312,1,FALSE,2,0,0,0
1,"Line",313,1,FALSE,1,0,0,0
2,"Container",314,1,FALSE,1,0,0,0
1,"Line",315,1,TRUE,1,0,0,0
4,"Container",316,1,TRUE,3,0,0,0
1,"Line",317,1,FALSE,1,0,0,0
2,"Line",318,1,FALSE,3,0,0,0
4,"Container",319,1,FALSE,1,0,0,0
1,"Container",320,1,TRUE,3,0,0,0
3,"Line",321,1,TRUE,1,0,0,0
4,"Container",322,1,FALSE,2,0,0,0
4,"Container",323,1,FALSE,1,0,1,1
2,"Container",324,1,FALSE,2,0,0,0
5,"Line",325,1,FALSE,1,0,0,0
4,"Line",326,1,FALSE,3,0,0,0
4,"Container",327,1,FALSE,3,0,0,0
5,"Container",328,1,FALSE,1,0,0,0
3,"Container",329,1,FALSE,2,0,0,0
4,"Container",330,1,FALSE,1,0,0,0
1,"Container",331,1,FALSE,1,0,0,0
4,"Container",332,1,FALSE,3,0,0,0
4,"Container",333,1,FALSE,1,0,0,0
5,"Container",334,1,FALSE,1,0,0,0
4,"Container",335,1,FALSE,1,0,1,1
3,"Container",336,1,FALSE,1,0,0,0
1,"Container",337,1,FALSE,1,0,0,0
4,"Container",338,1,FALSE,1,0,0,0
4,"Container",339,1,FALSE,3,0,0,0
3,"Container",340,1,FALSE,2,0,0,0
3,"Container",341,1,FALSE,3,0,0,0
1,"Container",342,1,FALSE,2,0,0,0
2,"Container",343,1,FALSE,1,0,0,0
5,"Container",344,1,FALSE,3,0,0,0
5,"Container",345,1,FALSE,3,0,0,0
4,"Container",346,1,TRUE,2,0,0,0
2,"Container",347,1,FALSE,1,0,0,0
5,"Line",348,1,TRUE,1,0,0,0
5,"Container",349,1,FALSE,1,0,0,0
3,"Container",350,1,FALSE,2,0,0,0
3,"Line",351,1,FALSE,1,0,0,0
1,"Line",352,1,FALSE,2,0,0,0
5,"Container",353,1,FALSE,3,0,0,0
4,"Container",354,1,FALSE,3,0,0,0
3,"Line",355,1,FALSE,1,0,0,0
1,"Container",356,1,FALSE,1,0,0,0
3,"Line",357,1,FALSE,2,0,0,0
2,"Container",358,1,FALSE,2,0,0,0
2,"Container",359,1,FALSE,1,0,0,0
1,"Container",360,1,TRUE,3,0,0,0
4,"Container",361,1,FALSE,1,0,1,1
4,"Container",362,1,TRUE,3,0,0,0
2,"Container",363,1,FALSE,3,0,0,0
5,"Container",364,1,FALSE,3,0,0,0
2,"Container",365,1,FALSE,2,0,0,0
4,"Container",366,1,FALSE,3,0,1,1
1,"Line",367,1,FALSE,1,0,0,0
5,"Container",368,1,TRUE,2,0,0,0
4,"Container",369,1,FALSE,2,0,0,0
1,"Container",370,1,FALSE,1,0,0,0
1,"Container",371,1,FALSE,2,0,0,0
5,"Line",372,1,TRUE,2,0,0,0
3,"Container",373,1,FALSE,1,0,0,0
4,"Line",374,1,TRUE,3,0,0,0
5,"Container",375,1,FALSE,2,0,0,0
2,"Container",376,1,FALSE,1,0,0,0
1,"Container",377,1,TRUE,3,0,0,0
2,"Container",378,1,TRUE,3,0,0,0
2,"Line",379,1,FALSE,3,0,0,0
5,"Container",380,1,FALSE,2,0,0,0
1,"Line",381,1,FALSE,2,0,0,0
1,"Container",382,1,FALSE,3,0,0,0
4,"Container",383,1,FALSE,3,0,0,0
1,"Container",384,1,FALSE,1,0,0,0
5,"Container",385,1,TRUE,3,0,0,0
2,"Container",386,1,FALSE,3,0,0,0
4,"Container",387,1,FALSE,1,0,0,0
1,"Container",388,1,FALSE,2,0,0,0
4,"Container",389,1,FALSE,3,0,0,0
2,"Container",390,1,FALSE,1,0,0,0
4,"Line",391,1,FALSE,3,0,0,0
2,"Line",392,1,FALSE,1,0,0,0
1,"Container",393,1,FALSE,1,0,0,0
3,"Container",394,1,TRUE,3,0,0,0
3,"Container",395,1,FALSE,2,0,0,0
2,"Container",396,1,FALSE,2,0,0,0
1,"Container",397,1,FALSE,1,0,0,0
2,"Container",398,1,FALSE,1,0,0,0
4,"Line",399,1,TRUE,3,0,0,0
2,"Container",400,1,FALSE,3,0,0,0
4,"Container",401,1,FALSE,3,0,0,0
3,"Line",402,1,TRUE,1,0,0,0
3,"Container",403,1,FALSE,3,0,0,0
1,"Container",404,1,FALSE,2,0,0,0
3,"Container",405,1,TRUE,1,0,0,0
2,"Container",406,1,TRUE,1,0,0,0
3,"Container",407,1,FALSE,3,0,1,1
4,"Container",408,1,TRUE,3,0,0,0
5,"Container",409,1,FALSE,1,0,1,1
3,"Container",410,1,TRUE,3,0,0,0
1,"Line",411,1,FALSE,3,0,0,0
3,"Container",412,1,FALSE,3,0,1,1
2,"Container",413,1,FALSE,3,0,0,0
4,"Container",414,1,TRUE,3,0,0,0
1,"Container",415,1,FALSE,1,0,0,0
1,"Container",416,1,FALSE,2,0,0,0
2,"Container",417,1,FALSE,3,0,0,0
5,"Line",418,1,FALSE,3,0,1,1
5,"Container",419,1,FALSE,1,0,0,0
4,"Line",420,1,FALSE,2,0,0,0
4,"Container",421,1,FALSE,1,0,0,0
5,"Container",422,1,FALSE,3,0,0,0
3,"Container",423,1,FALSE,3,0,0,0
2,"Container",424,1,TRUE,2,0,0,0
1,"Container",425,1,FALSE,2,0,0,0
4,"Container",426,1,FALSE,3,0,0,0
5,"Line",427,1,FALSE,3,0,0,0
4,"Line",428,1,FALSE,2,0,0,0
3,"Container",429,1,FALSE,1,0,0,0
4,"Line",430,1,FALSE,3,0,0,0
3,"Container",431,1,FALSE,1,0,1,1
5,"Container",432,1,FALSE,1,0,1,1
2,"Container",433,1,FALSE,1,0,0,0
5,"Container",434,1,TRUE,1,0,1,1
1,"Container",435,1,FALSE,2,0,0,0
3,"Line",436,1,TRUE,3,0,0,0
3,"Container",437,1,FALSE,2,0,0,0
4,"Container",438,1,FALSE,1,0,0,0
4,"Line",439,1,FALSE,1,0,0,0
2,"Container",440,1,FALSE,3,0,0,0
4,"Container",441,1,FALSE,2,0,0,0
1,"Container",442,1,FALSE,1,0,0,0
5,"Container",443,1,TRUE,3,0,1,1
1,"Container",444,1,FALSE,2,0,0,0
4,"Line",445,1,FALSE,2,0,0,0
5,"Container",446,1,FALSE,3,0,0,0
5,"Container",447,1,FALSE,3,0,0,0
3,"Container",448,1,FALSE,1,0,0,0
3,"Container",449,1,TRUE,2,0,0,0
5,"Line",450,1,FALSE,1,0,1,1
1,"Container",451,1,FALSE,1,0,0,0
5,"Container",452,1,FALSE,1,0,1,1
2,"Container",453,1,TRUE,1,0,0,0
4,"Container",454,1,FALSE,3,0,0,0
3,"Container",455,1,FALSE,2,0,0,0
4,"Line",456,1,FALSE,3,0,0,0
3,"Container",457,1,FALSE,1,0,0,0
3,"Container",458,1,FALSE,1,0,0,0
1,"Container",459,1,TRUE,1,0,0,0
4,"Line",460,1,FALSE,2,0,0,0
1,"Container",461,1,FALSE,3,0,0,0
3,"Line",462,1,FALSE,1,0,0,0
5,"Container",463,1,FALSE,1,0,1,1
3,"Line",464,1,FALSE,2,0,0,0
2,"Container",465,1,FALSE,2,0,0,0
5,"Container",466,1,FALSE,1,0,1,1
3,"Container",467,1,FALSE,3,0,0,0
5,"Container",468,1,FALSE,3,0,0,0
5,"Container",469,1,FALSE,3,0,0,0
5,"Container",470,1,TRUE,1,0,0,0
1,"Line",471,1,TRUE,1,0,0,0
4,"Line",472,1,TRUE,3,0,0,0
4,"Line",473,1,FALSE,2,0,0,0
2,"Line",474,1,FALSE,2,0,0,0
3,"Container",475,1,FALSE,3,0,0,0
2,"Line",476,1,TRUE,1,0,0,0
4,"Container",477,1,FALSE,1,0,1,1
4,"Container",478,1,FALSE,2,0,0,0
1,"Container",479,1,FALSE,2,0,0,0
1,"Container",480,1,FALSE,1,0,0,0
1,"Container",481,1,FALSE,3,0,0,0
1,"Container",482,1,TRUE,2,0,0,0
2,"Container",483,1,FALSE,3,0,0,0
2,"Line",484,1,FALSE,3,0,0,0
1,"Container",485,1,FALSE,3,0,0,0
3,"Line",486,1,FALSE,1,0,0,0
1,"Line",487,1,FALSE,3,0,0,0
5,"Container",488,1,FALSE,2,0,0,0
3,"Container",489,1,FALSE,2,0,0,0
3,"Container",490,1,FALSE,2,0,0,0
1,"Line",491,1,FALSE,3,0,0,0
3,"Line",492,1,FALSE,1,0,0,0
5,"Container",493,1,FALSE,2,0,0,0
2,"Container",494,1,FALSE,2,0,0,0
4,"Container",495,1,FALSE,1,0,0,0
1,"Container",496,1,FALSE,3,0,0,0
2,"Container",497,1,FALSE,2,0,0,0
3,"Container",498,1,TRUE,1,0,0,0
2,"Container",499,1,FALSE,3,0,0,0
2,"Container",500,1,FALSE,3,0,0,0
5,"Line",501,1,FALSE,3,0,0,0
3,"Container",502,1,FALSE,3,0,0,0
1,"Container",503,1,TRUE,1,0,0,0
3,"Container",504,1,FALSE,1,0,0,0
5,"Container",505,1,FALSE,2,0,0,0
5,"Line",506,1,FALSE,2,0,0,0
3,"Container",507,1,FALSE,3,0,0,0
4,"Line",508,1,FALSE,2,0,0,0
5,"Container",509,1,FALSE,1,0,0,0
2,"Container",510,1,TRUE,3,0,0,0
2,"Container",511,1,FALSE,3,0,0,0
4,"Container",512,1,FALSE,1,0,0,0
5,"Line",513,1,FALSE,2,0,0,0
1,"Container",514,1,TRUE,2,0,0,0
3,"Container",515,1,FALSE,3,0,0,0
4,"Container",516,1,FALSE,2,0,0,0
4,"Line",517,1,FALSE,1,0,0,0
5,"Container",518,1,TRUE,1,0,0,0
1,"Line",519,1,TRUE,3,0,0,0
1,"Container",520,1,FALSE,1,0,0,0
3,"Container",521,1,FALSE,1,0,0,0
4,"Line",522,1,FALSE,3,0,0,0
3,"Container",523,1,FALSE,3,0,0,0
3,"Container",524,1,TRUE,2,0,0,0
2,"Container",525,1,TRUE,2,0,0,0
1,"Line",526,1,FALSE,3,0,0,0
5,"Container",527,1,FALSE,3,0,0,0
5,"Container",528,1,FALSE,2,0,0,0
1,"Container",529,1,FALSE,2,0,0,0
5,"Container",530,1,FALSE,2,0,0,0
5,"Container",531,1,FALSE,1,0,1,1
2,"Container",532,1,TRUE,3,0,0,0
4,"Line",533,1,FALSE,3,0,0,0
3,"Container",534,1,TRUE,2,0,0,0
2,"Container",535,1,FALSE,1,0,0,0
3,"Container",536,1,FALSE,1,0,0,0
1,"Container",537,1,FALSE,2,0,0,0
2,"Container",538,1,TRUE,3,0,0,0
3,"Line",539,1,FALSE,3,0,0,0
5,"Container",540,1,FALSE,2,0,0,0
3,"Line",541,1,FALSE,2,0,0,0
1,"Container",542,1,FALSE,1,0,0,0
3,"Container",543,1,FALSE,2,0,0,0
4,"Container",544,1,FALSE,2,0,0,0
1,"Container",545,1,TRUE,2,0,0,0
3,"Container",546,1,TRUE,1,0,0,0
4,"Container",547,1,FALSE,1,0,1,1
3,"Container",548,1,FALSE,3,0,0,0
4,"Container",549,1,FALSE,2,0,0,0
3,"Container",550,1,FALSE,3,0,0,0
4,"Container",551,1,FALSE,3,0,0,0
2,"Line",552,1,FALSE,3,0,0,0
3,"Container",553,1,FALSE,2,0,0,0
1,"Container",554,1,FALSE,3,0,0,0
5,"Container",555,1,TRUE,1,0,0,0
1,"Container",556,1,FALSE,3,0,0,0
5,"Container",557,1,FALSE,3,0,1,1
1,"Container",558,1,FALSE,3,0,0,0
4,"Container",559,1,FALSE,2,0,0,0
2,"Container",560,1,FALSE,3,0,0,0
1,"Container",561,1,FALSE,3,0,0,0
3,"Container",562,1,FALSE,2,0,0,0
2,"Line",563,1,FALSE,2,0,0,0
3,"Container",564,1,TRUE,1,0,0,0
5,"Container",565,1,TRUE,2,0,1,1
4,"Container",566,1,FALSE,1,0,0,0
4,"Container",567,1,FALSE,1,0,0,0
4,"Container",568,1,FALSE,1,0,0,0
2,"Container",569,1,FALSE,1,0,0,0
3,"Container",570,1,FALSE,1,0,0,0
2,"Container",571,1,FALSE,1,0,0,0
5,"Container",572,1,FALSE,1,0,0,0
1,"Line",573,1,FALSE,2,0,0,0
2,"Container",574,1,FALSE,1,0,1,1
2,"Container",575,1,FALSE,3,0,0,0
4,"Line",576,1,TRUE,2,0,0,0
4,"Container",577,1,FALSE,1,0,0,0
1,"Container",578,1,FALSE,1,0,0,0
2,"Line",579,1,FALSE,3,0,0,0
2,"Line",580,1,TRUE,3,0,0,0
2,"Container",581,1,TRUE,2,0,0,0
2,"Container",582,1,FALSE,3,0,0,0
2,"Container",583,1,FALSE,2,0,0,0
1,"Container",584,1,TRUE,2,0,0,0
3,"Container",585,1,FALSE,2,0,0,0
4,"Container",586,1,FALSE,1,0,0,0
1,"Container",587,1,FALSE,3,0,0,0
4,"Container",588,1,FALSE,2,0,0,0
2,"Container",589,1,FALSE,2,0,0,0
5,"Container",590,1,FALSE,2,0,0,0
3,"Container",591,1,FALSE,1,0,0,0
1,"Container",592,1,FALSE,3,0,0,0
2,"Container",593,1,FALSE,2,0,0,0
4,"Container",594,1,FALSE,2,0,0,0
2,"Container",595,1,FALSE,2,0,0,0
1,"Container",596,1,TRUE,2,0,0,0
4,"Line",597,1,TRUE,1,0,0,0
4,"Container",598,1,FALSE,2,0,0,0
2,"Line",599,1,FALSE,1,0,0,0
5,"Container",600,1,TRUE,1,0,0,0
1,"Container",601,1,FALSE,2,0,0,0
1,"Container",602,1,FALSE,2,0,0,0
1,"Line",603,1,TRUE,3,0,0,0
1,"Container",604,1,FALSE,2,0,0,0
