"Type","Mode","Entry","Line","Documentation","Country","Entry_correlation","TrueIntercept","RecordIntercept"
"3","Container","46","2","FALSE","3","0.0344360353549553","1","1"
"8","Container","46","3","FALSE","3","0.0344360353549553","0","1"
"6","Container","46","4","FALSE","2","0.0344360353549553","1","1"
"8","Container","46","5","FALSE","2","0.0344360353549553","1","1"
"8","Container","47","1","TRUE","3","-0.589414208289154","0","1"
"3","Container","47","2","FALSE","3","-0.589414208289154","0","1"
"6","Container","47","3","TRUE","1","-0.589414208289154","1","1"
"4","Container","47","4","TRUE","2","-0.589414208289154","0","1"
"2","Line","48","1","FALSE","3","0.0850115872745904","0","0"
"4","Line","48","2","TRUE","2","0.0850115872745904","0","0"
"1","Line","48","3","FALSE","2","0.0850115872745904","0","0"
"8","Line","48","4","FALSE","3","0.0850115872745904","1","1"
"4","Container","49","1","TRUE","2","-0.100127922587433","0","1"
"7","Container","49","2","FALSE","3","-0.100127922587433","1","1"
"2","Container","49","3","TRUE","2","-0.100127922587433","0","1"
"4","Container","50","1","FALSE","3","-0.54340754861945","1","1"
"6","Container","50","2","TRUE","3","-0.54340754861945","1","1"
"6","Container","50","3","FALSE","3","-0.54340754861945","0","1"
"4","Container","50","4","FALSE","3","-0.54340754861945","1","1"
"2","Line","51","1","FALSE","3","-0.370923054647105","0","0"
"7","Line","51","2","FALSE","2","-0.370923054647105","1","1"
"1","Line","52","1","TRUE","2","0.263423804469177","0","0"
"1","Line","52","2","FALSE","2","0.263423804469177","0","0"
"6","Line","52","3","FALSE","3","0.263423804469177","1","1"
"4","Line","52","4","FALSE","1","0.263423804469177","0","0"
"8","Line","53","1","FALSE","2","0.206925136333261","1","1"
"1","Line","53","2","FALSE","1","0.206925136333261","0","0"
"2","Line","53","3","FALSE","3","0.206925136333261","0","0"
"6","Container","54","1","FALSE","3","-0.148102364304892","1","1"
"1","Container","54","2","FALSE","2","-0.148102364304892","0","1"
"3","Container","54","3","FALSE","3","-0.148102364304892","1","1"
"2","Container","54","4","FALSE","3","-0.148102364304892","0","1"
"3","Container","54","5","FALSE","1","-0.148102364304892","0","1"
"5","Container","55","1","TRUE","2","-0.356362643207228","0","1"
"7","Container","55","2","FALSE","3","-0.356362643207228","1","1"
"2","Container","55","3","FALSE","3","-0.356362643207228","0","1"
"1","Container","55","4","FALSE","2","-0.356362643207228","0","1"
"4","Container","56","1","TRUE","3","-0.119867843467971","0","1"
"3","Container","56","2","FALSE","3","-0.119867843467971","0","1"
"6","Container","56","3","FALSE","3","-0.119867843467971","1","1"
"6","Container","56","4","FALSE","1","-0.119867843467971","0","1"
"3","Container","56","5","FALSE","3","-0.119867843467971","0","1"
"7","Container","57","1","FALSE","3","-0.187273453917126","1","1"
"6","Container","57","2","FALSE","1","-0.187273453917126","1","1"
"5","Container","57","3","FALSE","3","-0.187273453917126","0","1"
"2","Container","57","4","FALSE","1","-0.187273453917126","0","1"
"6","Container","57","5","TRUE","3","-0.187273453917126","1","1"
"7","Container","58","1","FALSE","2","-0.0853227247219807","1","1"
"8","Container","58","2","TRUE","1","-0.0853227247219807","1","1"
"4","Container","58","3","TRUE","2","-0.0853227247219807","0","1"
"8","Container","58","4","FALSE","2","-0.0853227247219807","1","1"
"8","Line","59","1","FALSE","1","0.268679991556964","1","1"
"7","Line","59","2","FALSE","3","0.268679991556964","1","1"
"5","Container","60","1","FALSE","2","0.240436408301844","1","1"
"7","Container","60","2","TRUE","2","0.240436408301844","1","1"
"2","Container","60","3","TRUE","2","0.240436408301844","0","1"
"6","Line","61","1","FALSE","1","0.075145699756785","0","0"
"4","Line","61","2","FALSE","2","0.075145699756785","0","0"
"5","Container","62","1","FALSE","3","0.469278918098203","0","0"
"2","Container","62","2","TRUE","1","0.469278918098203","0","0"
"3","Container","62","3","TRUE","3","0.469278918098203","0","0"
"3","Line","63","1","FALSE","1","0.550128997022184","0","0"
"4","Line","63","2","FALSE","1","0.550128997022184","0","0"
"7","Container","64","1","TRUE","3","0.147213903801086","1","1"
"6","Container","64","2","TRUE","3","0.147213903801086","0","1"
"4","Container","64","3","FALSE","1","0.147213903801086","0","1"
"7","Line","65","1","FALSE","2","0.136342931321929","1","1"
"6","Line","65","2","FALSE","3","0.136342931321929","0","0"
"1","Line","66","1","TRUE","3","-0.338218558733392","0","0"
"7","Line","66","2","FALSE","1","-0.338218558733392","1","1"
"3","Line","66","3","FALSE","2","-0.338218558733392","0","0"
"5","Container","67","1","FALSE","2","0.0986690967810319","0","1"
"6","Container","67","2","TRUE","2","0.0986690967810319","0","1"
"4","Container","67","3","FALSE","1","0.0986690967810319","0","1"
"6","Container","67","4","TRUE","2","0.0986690967810319","1","1"
"3","Container","67","5","FALSE","3","0.0986690967810319","0","1"
"7","Container","68","1","FALSE","1","-0.122755284242229","1","1"
"7","Container","68","2","FALSE","1","-0.122755284242229","1","1"
"7","Container","68","3","FALSE","3","-0.122755284242229","1","1"
"3","Container","68","4","FALSE","1","-0.122755284242229","0","1"
"7","Container","68","5","TRUE","3","-0.122755284242229","1","1"
"4","Container","69","1","FALSE","2","0.0255419797016721","0","0"
"3","Container","69","2","FALSE","3","0.0255419797016721","0","0"
"6","Container","70","1","FALSE","2","-0.29903019339873","0","1"
"6","Container","70","2","FALSE","2","-0.29903019339873","0","1"
"7","Container","70","3","FALSE","2","-0.29903019339873","1","1"
"5","Container","71","1","FALSE","2","-0.0479104160239477","0","0"
"4","Container","71","2","FALSE","2","-0.0479104160239477","0","0"
"6","Container","71","3","FALSE","1","-0.0479104160239477","0","0"
"2","Container","72","1","FALSE","2","0.355830817529836","0","1"
"5","Container","72","2","TRUE","1","0.355830817529836","1","1"
"1","Container","72","3","FALSE","3","0.355830817529836","0","1"
"2","Container","72","4","FALSE","1","0.355830817529836","0","1"
"5","Container","73","1","FALSE","3","-0.0425149194942849","0","1"
"7","Container","73","2","TRUE","2","-0.0425149194942849","0","1"
"7","Container","73","3","FALSE","1","-0.0425149194942849","1","1"
"3","Container","73","4","FALSE","2","-0.0425149194942849","0","1"
"2","Container","74","1","FALSE","2","-0.089888177335091","0","1"
"2","Container","74","2","TRUE","3","-0.089888177335091","0","1"
"8","Container","74","3","FALSE","3","-0.089888177335091","1","1"
"5","Container","74","4","FALSE","3","-0.089888177335091","0","1"
"8","Container","74","5","TRUE","1","-0.089888177335091","1","1"
"5","Container","75","1","FALSE","1","0.0239294734610999","1","1"
"4","Container","75","2","TRUE","2","0.0239294734610999","0","1"
"3","Container","76","1","FALSE","2","-0.188540353610979","0","0"
"3","Container","76","2","FALSE","3","-0.188540353610979","0","0"
"2","Container","77","1","TRUE","1","0.0814474300388123","0","0"
"6","Container","77","2","TRUE","2","0.0814474300388123","0","0"
"4","Container","77","3","FALSE","3","0.0814474300388123","0","0"
"5","Container","77","4","TRUE","2","0.0814474300388123","0","0"
"2","Container","77","5","FALSE","2","0.0814474300388123","0","0"
"1","Container","78","1","FALSE","1","-0.617558858505156","0","1"
"8","Container","78","2","FALSE","1","-0.617558858505156","1","1"
"4","Container","78","3","TRUE","2","-0.617558858505156","0","1"
"8","Line","79","1","FALSE","2","0.0572178536007269","1","1"
"1","Line","79","2","FALSE","2","0.0572178536007269","0","0"
"5","Container","80","1","TRUE","2","0.256209664762226","1","1"
"8","Container","80","2","FALSE","3","0.256209664762226","0","1"
"1","Container","81","1","TRUE","2","-0.024210034758465","0","0"
"3","Container","81","2","FALSE","1","-0.024210034758465","0","0"
"2","Container","81","3","FALSE","3","-0.024210034758465","0","0"
"4","Container","82","1","FALSE","1","0.0101332520500805","0","1"
"4","Container","82","2","FALSE","2","0.0101332520500805","1","1"
"5","Line","83","1","FALSE","1","0.0626477186658939","1","1"
"8","Line","83","2","FALSE","1","0.0626477186658939","1","1"
"4","Line","83","3","FALSE","2","0.0626477186658939","0","0"
"8","Container","84","1","TRUE","3","-0.358259601631637","1","1"
"5","Container","84","2","FALSE","3","-0.358259601631637","0","1"
"2","Container","84","3","TRUE","3","-0.358259601631637","0","1"
"2","Container","85","1","FALSE","2","0.394678817520185","0","0"
"6","Container","85","2","FALSE","3","0.394678817520185","0","0"
"4","Container","86","1","FALSE","1","-0.137445002405604","1","1"
"3","Container","86","2","FALSE","1","-0.137445002405604","0","1"
"3","Container","86","3","TRUE","2","-0.137445002405604","0","1"
"6","Container","86","4","FALSE","1","-0.137445002405604","1","1"
"3","Container","86","5","FALSE","1","-0.137445002405604","0","1"
"2","Line","87","1","FALSE","1","0.325369998905018","0","0"
"2","Line","87","2","FALSE","3","0.325369998905018","0","0"
"6","Container","88","1","FALSE","3","-0.17799713779685","1","1"
"3","Container","88","2","TRUE","3","-0.17799713779685","0","1"
"1","Container","89","1","FALSE","2","0.101886213473366","0","1"
"8","Container","89","2","FALSE","1","0.101886213473366","1","1"
"4","Container","89","3","FALSE","2","0.101886213473366","0","1"
"2","Container","89","4","FALSE","1","0.101886213473366","0","1"
"4","Container","90","1","FALSE","1","-0.29069643395789","0","1"
"4","Container","90","2","FALSE","3","-0.29069643395789","0","1"
"7","Container","90","3","FALSE","1","-0.29069643395789","1","1"
"7","Container","90","4","TRUE","3","-0.29069643395789","1","1"
"6","Container","91","1","FALSE","1","-0.0708937314049725","0","1"
"2","Container","91","2","FALSE","2","-0.0708937314049725","0","1"
"4","Container","91","3","FALSE","1","-0.0708937314049725","0","1"
"7","Container","91","4","TRUE","1","-0.0708937314049725","1","1"
"1","Container","91","5","FALSE","3","-0.0708937314049725","0","1"
"1","Container","92","1","FALSE","1","-0.0272474711968966","0","1"
"5","Container","92","2","FALSE","1","-0.0272474711968966","1","1"
"5","Container","92","3","TRUE","1","-0.0272474711968966","1","1"
"2","Container","93","1","FALSE","2","0.333461511113769","0","1"
"3","Container","93","2","TRUE","3","0.333461511113769","0","1"
"6","Container","93","3","FALSE","3","0.333461511113769","0","1"
"7","Container","93","4","FALSE","3","0.333461511113769","1","1"
"5","Container","93","5","FALSE","1","0.333461511113769","1","1"
"3","Container","94","1","TRUE","2","-0.225793815486441","0","0"
"7","Container","94","2","FALSE","2","-0.225793815486441","0","0"
"8","Container","95","1","FALSE","3","0.00855570744157189","1","1"
"2","Container","95","2","FALSE","1","0.00855570744157189","0","1"
"8","Container","95","3","FALSE","3","0.00855570744157189","1","1"
"8","Container","95","4","TRUE","2","0.00855570744157189","0","1"
"7","Container","95","5","FALSE","3","0.00855570744157189","1","1"
"1","Container","96","1","FALSE","3","-0.124264124067848","0","0"
"4","Container","96","2","FALSE","3","-0.124264124067848","0","0"
"3","Container","96","3","FALSE","2","-0.124264124067848","0","0"
"6","Container","96","4","TRUE","1","-0.124264124067848","0","0"
"2","Container","97","1","FALSE","2","0.0884865877634624","0","1"
"6","Container","97","2","FALSE","3","0.0884865877634624","1","1"
"1","Container","97","3","FALSE","2","0.0884865877634624","0","1"
"7","Container","98","1","TRUE","2","-0.131394827176642","1","1"
"5","Container","98","2","FALSE","2","-0.131394827176642","0","1"
"5","Container","98","3","FALSE","2","-0.131394827176642","0","1"
"7","Container","98","4","FALSE","1","-0.131394827176642","0","1"
"6","Container","99","1","FALSE","1","-0.242575630887198","1","1"
"1","Container","99","2","FALSE","3","-0.242575630887198","0","1"
"5","Container","99","3","FALSE","2","-0.242575630887198","0","1"
"5","Container","99","4","FALSE","3","-0.242575630887198","0","1"
"2","Container","99","5","FALSE","1","-0.242575630887198","0","1"
"3","Line","100","1","TRUE","1","0.150525674769336","1","1"
"5","Line","100","2","FALSE","2","0.150525674769336","1","1"
"3","Line","100","3","FALSE","2","0.150525674769336","0","0"
"4","Line","100","4","FALSE","1","0.150525674769336","1","1"
"8","Line","100","5","TRUE","1","0.150525674769336","1","1"
"1","Container","101","1","FALSE","1","0.141476821663078","0","0"
"4","Container","101","2","FALSE","3","0.141476821663078","0","0"
"2","Container","102","1","FALSE","2","-0.180998862641539","0","1"
"1","Container","102","2","TRUE","2","-0.180998862641539","0","1"
"4","Container","102","3","FALSE","2","-0.180998862641539","0","1"
"8","Container","102","4","FALSE","3","-0.180998862641539","1","1"
"6","Container","102","5","FALSE","1","-0.180998862641539","1","1"
"3","Line","103","1","FALSE","1","0.372651303780231","1","1"
"2","Line","103","2","FALSE","1","0.372651303780231","0","0"
"3","Line","103","3","TRUE","3","0.372651303780231","0","0"
"7","Line","103","4","FALSE","1","0.372651303780231","1","1"
"5","Container","104","1","FALSE","2","-0.339203582729492","0","1"
"7","Container","104","2","FALSE","3","-0.339203582729492","1","1"
"3","Container","104","3","FALSE","3","-0.339203582729492","0","1"
"3","Container","105","1","TRUE","3","-0.26513318822939","1","1"
"8","Container","105","2","FALSE","1","-0.26513318822939","1","1"
"5","Container","105","3","FALSE","2","-0.26513318822939","0","1"
"2","Container","105","4","TRUE","1","-0.26513318822939","0","1"
"5","Container","105","5","FALSE","3","-0.26513318822939","1","1"
"6","Container","106","1","FALSE","3","0.351012525635951","1","1"
"5","Container","106","2","FALSE","2","0.351012525635951","0","1"
"8","Container","106","3","TRUE","1","0.351012525635951","1","1"
"8","Container","106","4","FALSE","1","0.351012525635951","1","1"
"5","Container","107","1","FALSE","1","0.0133873412377851","0","1"
"6","Container","107","2","FALSE","2","0.0133873412377851","0","1"
"1","Container","107","3","FALSE","2","0.0133873412377851","0","1"
"7","Container","107","4","FALSE","1","0.0133873412377851","1","1"
"1","Container","107","5","FALSE","1","0.0133873412377851","0","1"
"1","Container","108","1","TRUE","3","0.117768873023699","0","0"
"2","Container","108","2","FALSE","2","0.117768873023699","0","0"
"5","Container","109","1","FALSE","3","-0.157915643412369","0","1"
"7","Container","109","2","FALSE","2","-0.157915643412369","1","1"
"4","Container","110","1","FALSE","2","-0.198121302540056","0","1"
"7","Container","110","2","FALSE","1","-0.198121302540056","1","1"
"2","Container","110","3","FALSE","2","-0.198121302540056","0","1"
"6","Container","110","4","FALSE","2","-0.198121302540056","1","1"
"5","Container","110","5","FALSE","3","-0.198121302540056","0","1"
"1","Container","111","1","FALSE","3","-0.159763048073624","0","1"
"3","Container","111","2","FALSE","3","-0.159763048073624","0","1"
"7","Container","111","3","FALSE","2","-0.159763048073624","1","1"
"1","Container","111","4","TRUE","2","-0.159763048073624","0","1"
"2","Container","112","1","FALSE","1","-0.202643680000965","0","1"
"4","Container","112","2","FALSE","3","-0.202643680000965","0","1"
"5","Container","112","3","FALSE","3","-0.202643680000965","1","1"
"5","Container","112","4","TRUE","3","-0.202643680000965","0","1"
"2","Line","113","1","FALSE","2","-0.325913709609412","0","0"
"4","Line","113","2","FALSE","2","-0.325913709609412","0","0"
"1","Container","114","1","FALSE","1","0.161438666751703","0","0"
"2","Container","114","2","FALSE","3","0.161438666751703","0","0"
"2","Container","115","1","FALSE","1","0.352861305515752","0","1"
"3","Container","115","2","FALSE","3","0.352861305515752","0","1"
"7","Container","115","3","FALSE","1","0.352861305515752","1","1"
"2","Container","115","4","FALSE","1","0.352861305515752","0","1"
"2","Container","115","5","FALSE","3","0.352861305515752","0","1"
"7","Container","116","1","FALSE","2","0.229809611908806","1","1"
"4","Container","116","2","FALSE","1","0.229809611908806","0","1"
"1","Container","116","3","FALSE","1","0.229809611908806","0","1"
"8","Container","116","4","FALSE","1","0.229809611908806","1","1"
"7","Container","116","5","TRUE","3","0.229809611908806","1","1"
"5","Container","117","1","FALSE","1","-0.193519574125801","1","1"
"7","Container","117","2","TRUE","1","-0.193519574125801","1","1"
"2","Container","117","3","FALSE","3","-0.193519574125801","0","1"
"6","Container","118","1","FALSE","3","-0.0399729897407905","1","1"
"4","Container","118","2","TRUE","1","-0.0399729897407905","0","1"
"5","Container","119","1","FALSE","3","0.136700612041267","0","0"
"6","Container","119","2","TRUE","3","0.136700612041267","0","0"
"2","Container","119","3","FALSE","3","0.136700612041267","0","0"
"2","Container","120","1","FALSE","1","0.26939308039193","0","1"
"6","Container","120","2","FALSE","3","0.26939308039193","1","1"
"6","Container","121","1","FALSE","3","-0.130828409952411","1","1"
"3","Container","121","2","FALSE","3","-0.130828409952411","0","1"
"2","Container","121","3","TRUE","3","-0.130828409952411","0","1"
"8","Container","122","1","FALSE","3","0.316531891900577","1","1"
"4","Container","122","2","FALSE","1","0.316531891900577","1","1"
"6","Container","122","3","FALSE","1","0.316531891900577","1","1"
"7","Container","122","4","FALSE","3","0.316531891900577","1","1"
"5","Container","123","1","FALSE","1","-0.302423704003105","1","1"
"8","Container","123","2","TRUE","2","-0.302423704003105","1","1"
"7","Container","123","3","TRUE","3","-0.302423704003105","1","1"
"3","Container","123","4","FALSE","1","-0.302423704003105","0","1"
"1","Container","123","5","FALSE","2","-0.302423704003105","0","1"
"2","Line","124","1","FALSE","3","-0.0498661089894603","0","0"
"6","Line","124","2","FALSE","3","-0.0498661089894603","1","1"
"6","Line","124","3","FALSE","3","-0.0498661089894603","1","1"
"4","Line","124","4","FALSE","2","-0.0498661089894603","0","0"
"4","Line","124","5","FALSE","1","-0.0498661089894603","0","0"
"1","Container","125","1","FALSE","1","-0.210295372237631","0","1"
"8","Container","125","2","FALSE","2","-0.210295372237631","1","1"
"5","Container","125","3","FALSE","1","-0.210295372237631","1","1"
"1","Container","125","4","FALSE","3","-0.210295372237631","0","1"
"2","Line","126","1","FALSE","3","0.370540315959276","0","0"
"1","Line","126","2","FALSE","3","0.370540315959276","0","0"
"2","Line","126","3","FALSE","1","0.370540315959276","0","0"
"1","Container","127","1","TRUE","2","0.28177432961984","0","0"
"3","Container","127","2","FALSE","3","0.28177432961984","0","0"
"4","Container","127","3","FALSE","2","0.28177432961984","0","0"
"4","Container","127","4","FALSE","1","0.28177432961984","0","0"
"1","Line","128","1","TRUE","1","-0.295512181660438","0","0"
"3","Line","128","2","FALSE","2","-0.295512181660438","0","0"
"8","Line","128","3","FALSE","1","-0.295512181660438","1","1"
"1","Line","128","4","TRUE","1","-0.295512181660438","0","0"
"3","Line","128","5","FALSE","2","-0.295512181660438","0","0"
"6","Line","129","1","FALSE","1","0.393003580951213","1","1"
"8","Line","129","2","TRUE","3","0.393003580951213","0","0"
"2","Line","129","3","FALSE","1","0.393003580951213","0","0"
"5","Container","130","1","FALSE","2","-0.0402740240850674","0","0"
